4,2,9,3.0
4,2,11,1.0
4,3,0,2.0
4,3,2,2.0
4,3,2,1.0
4,2,9,1.0
4,3,0,2.0
4,3,2,4.0
4,2,9,2.0
4,3,0,2.0
4,3,2,2.0
4,3,5,2.0
4,3,5,1.0
4,3,4,1.0
4,3,0,2.0
4,3,2,4.0
4,3,4,16/3
4,3,2,8/3
4,3,0,8/3
4,2,11,16/3
4,2,9,8.0
4,2,9,8.0
4,2,9,8.0
4,2,9,4.0
4,2,11,4.0
4,3,0,8.0
4,3,2,8.0
4,2,9,8.0
4,3,4,8.0
4,3,2,4.0
4,2,9,4.0
4,3,2,4.0
4,2,11,4.0
4,2,9,8.0
4,3,4,8.0
4,3,5,8.0
4,3,4,8.0
4,3,2,8.0
4,3,0,8.0
4,3,2,8.0
4,3,4,6.0
4,3,2,1.0
4,3,0,1.0
4,2,11,8.0
4,2,9,4.0
4,3,2,4.0
4,3,4,4.0
4,3,0,4.0
4,3,2,8.0
4,2,9,8.0
